PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,NumGroup,TotalExpense,Group,InGroup
4562_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,180.0,S,0,0.0,4562,False
4563_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,169.0,S,0,0.0,4563,False
4564_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,43.0,0.0,0.0,6.0,False,G,745.0,P,1,49.0,4564,False
4565_01,Earth,False,TRAPPIST-1e,24.0,False,191.0,497.0,0.0,0.0,16.0,False,G,746.0,P,1,704.0,4565,False
4567_01,Earth,False,TRAPPIST-1e,34.58,False,0.0,20.0,38.0,359.0,516.0,False,F,939.0,P,1,933.0,4567,False
4568_01,Mars,False,TRAPPIST-1e,42.0,False,4102.0,0.0,36.0,0.0,1825.0,False,F,940.0,P,1,5963.0,4568,False
4569_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,151.0,P,0,0.0,4569,True
4569_02,Europa,True,55 Cancri e,37.0,False,0.0,2235.0,7.0,4098.0,89.0,False,B,151.0,P,0,6429.0,4569,True
4570_01,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,C,170.0,S,0,0.0,4570,False
4571_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,745.0,S,1,0.0,4571,False
4572_01,Earth,False,55 Cancri e,23.0,False,42.0,0.0,0.0,765.0,2.0,False,G,746.0,S,1,809.0,4572,False
4573_01,Earth,False,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,True,F,856.0,S,1,758.0,4573,False
4574_01,Mars,False,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,False,F,857.0,S,1,1861.0,4574,False
4575_01,Earth,False,TRAPPIST-1e,21.0,False,3.0,65.0,253.0,475.0,0.0,False,F,941.0,P,1,796.0,4575,False
4576_01,Earth,False,TRAPPIST-1e,37.0,False,661.0,876.0,0.0,3.0,13.0,False,F,942.0,P,1,1553.0,4576,False
4577_01,Mars,True,TRAPPIST-1e,17.0,False,250.0,0.0,2179.0,0.0,0.0,True,F,858.0,S,1,2429.0,4577,False
4580_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,860.0,S,1,0.0,4580,False
4581_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,True,B,181.0,S,0,5755.0,4581,True
4581_02,Europa,False,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,True,B,181.0,S,0,2617.0,4581,True
4585_01,Europa,False,55 Cancri e,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False,B,182.0,S,0,7570.0,4585,False
4586_01,Mars,False,55 Cancri e,31.0,False,22.0,0.0,0.0,1.0,524.0,False,F,943.0,P,1,547.0,4586,False
4587_01,Europa,False,TRAPPIST-1e,33.92,False,0.0,4020.0,0.0,1635.0,4899.0,False,A,42.0,P,0,10554.0,4587,False
4591_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,E,287.0,P,0,0.0,4591,False
4592_01,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,1,0.0,4592,True
4592_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,1,0.0,4592,True
4592_03,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,1,0.0,4592,True
4592_04,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,1,0.0,4592,True
4593_01,Earth,False,TRAPPIST-1e,30.0,False,1.0,797.0,0.0,10.0,0.0,True,G,750.0,S,1,808.0,4593,False
4594_01,Europa,False,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,C,144.0,P,0,5629.0,4594,True
4594_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,C,144.0,P,0,27848.0,4594,True
4594_03,Europa,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,C,144.0,P,0,3200.0,4594,True
4594_04,Europa,False,TRAPPIST-1e,39.5029126984127,False,0.0,4516.0,0.0,6167.0,5308.0,False,C,144.0,P,0,15991.0,4594,True
4595_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,145.0,P,0,0.0,4595,False
4596_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,751.0,S,1,0.0,4596,False
4597_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,748.0,P,1,0.0,4597,False
4602_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,725.0,2.0,False,F,945.0,P,1,727.0,4602,False
4603_01,Europa,True,55 Cancri e,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,C,171.0,S,0,3888.0,4603,True
4603_02,Europa,False,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,C,171.0,S,0,18537.0,4603,True
4604_01,Earth,False,TRAPPIST-1e,37.0,False,374.0,1327.0,10.0,81.0,0.0,False,G,753.0,S,1,1792.0,4604,False
4605_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,774.0,0.0,False,G,750.0,P,1,774.0,4605,False
4606_01,Europa,False,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,C,172.0,S,0,3801.0,4606,True
4606_02,Europa,True,55 Cancri e,24.0,False,25.0,3291.0,0.0,6075.0,179.0,False,C,172.0,S,0,9570.0,4606,True
4607_01,Earth,False,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,False,G,751.0,P,1,774.0,4607,False
4608_01,Earth,False,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,True,F,864.0,S,1,1051.0,4608,False
4609_01,Europa,False,TRAPPIST-1e,37.0,False,1.0,477.0,0.0,0.0,7087.0,False,C,173.0,S,0,7565.0,4609,False
4610_01,Earth,False,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,G,752.0,P,1,1019.0,4610,False
4611_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,754.0,S,1,0.0,4611,False
4612_01,Earth,False,55 Cancri e,14.0,False,0.0,166.0,603.0,1.0,0.0,True,G,755.0,S,1,770.0,4612,False
4613_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,152.0,P,0,0.0,4613,False
4615_01,Mars,False,TRAPPIST-1e,42.0,False,36.0,0.0,2554.0,0.0,9.0,True,F,865.0,S,1,2599.0,4615,False
4617_01,Earth,False,TRAPPIST-1e,53.0,False,19.0,81.0,85.0,768.0,489.0,False,F,866.0,S,1,1442.0,4617,False
4620_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,S,1,0.0,4620,False
4621_01,Mars,False,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,True,E,289.0,P,0,2082.0,4621,False
4622_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,753.0,P,1,0.0,4622,False
4623_01,Europa,False,PSO J318.5-22,34.0,True,0.0,0.0,21.0,7.0,16.0,True,C,146.0,P,0,44.0,4623,False
4624_01,Mars,False,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,F,868.0,S,1,1348.0,4624,False
4625_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,2520.0,1.0,1.0,0.0,True,B,183.0,S,0,2522.0,4625,True
4625_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,0,0.0,4625,True
4625_03,Europa,False,TRAPPIST-1e,52.0,False,0.0,3275.0,111.0,51.0,18.0,True,C,194.68633333333335,S,0,3455.0,4625,True
4625_04,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,0,0.0,4625,True
4625_05,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,0,0.0,4625,True
4625_06,Europa,False,TRAPPIST-1e,27.0,False,0.0,453.0,137.0,1331.0,1660.0,False,B,183.0,S,0,3581.0,4625,True
4625_07,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,0,0.0,4625,True
4628_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,C,175.0,S,0,8573.0,4628,False
4630_01,Earth,False,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True,F,870.0,S,1,692.0,4630,False
4631_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,147.0,P,0,0.0,4631,False
4632_01,Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S,0,0.0,4632,True
4632_02,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S,0,0.0,4632,True
4632_03,Europa,False,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,C,176.0,S,0,11426.0,4632,True
4632_04,Europa,False,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,C,176.0,S,0,4314.0,4632,True
4632_05,Europa,False,TRAPPIST-1e,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,C,176.0,S,0,5843.0,4632,True
4633_01,Earth,False,PSO J318.5-22,41.0,False,454.0,297.0,0.0,2.0,0.0,False,G,754.0,P,1,753.0,4633,False
4634_01,Earth,False,TRAPPIST-1e,14.0,False,514.0,0.0,392.0,0.0,0.0,False,E,299.0,S,0,906.0,4634,False
4635_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,755.0,P,1,0.0,4635,False
4637_01,Mars,False,TRAPPIST-1e,24.0,False,672.0,0.0,501.0,0.0,0.0,False,F,948.4588786881967,P,1,1173.0,4637,False
4638_01,Europa,False,TRAPPIST-1e,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True,B,153.0,P,0,3375.0,4638,False
4640_01,Earth,False,55 Cancri e,26.0,False,595.0,84.0,0.0,0.0,131.0,True,G,760.0,S,1,810.0,4640,False
4641_01,Earth,False,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,False,F,871.0,S,1,871.0,4641,False
4642_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,412.0,0.0,4030.0,0.0,False,C,178.0,S,0,4442.0,4642,False
4643_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,724.0,0.0,0.0,0.0,True,F,947.0,P,1,724.0,4643,False
4644_01,Earth,False,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True,F,872.0,S,1,3096.0,4644,False
4645_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,True,B,184.0,S,0,9636.0,4645,True
4645_02,Europa,True,TRAPPIST-1e,23.88345238095238,False,0.0,0.0,0.0,0.0,0.0,True,B,184.0,S,0,0.0,4645,True
4646_01,Earth,False,PSO J318.5-22,22.0,False,141.0,16.0,0.0,177.0,336.0,True,F,873.0,S,1,670.0,4646,False
4648_01,Earth,False,TRAPPIST-1e,39.0,False,290.0,0.0,84.0,266.0,0.0,True,F,874.0,S,1,640.0,4648,False
4649_01,Earth,False,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,False,E,290.0,P,0,1625.0,4649,False
4650_01,Earth,False,TRAPPIST-1e,42.0,False,84.0,323.0,0.0,1251.0,120.0,False,G,762.0,S,1,1778.0,4650,False
4651_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,C,179.0,S,0,8346.0,4651,False
4652_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,89.0,874.0,34.0,0.0,True,F,1039.4582067793758,P,2,997.0,4652,False
4653_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,370.0,0.0,380.0,38.0,False,E,302.0,S,0,788.0,4653,False
4654_01,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,E,291.0,P,0,0.0,4654,False
4655_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P,0,0.0,4655,True
4655_02,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P,0,0.0,4655,True
4656_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1125.0,0.0,0.0,993.0,False,F,875.0,S,1,2118.0,4656,True
4656_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,763.0,S,1,0.0,4656,True
4657_01,Earth,False,TRAPPIST-1e,17.0,False,372.0,0.0,477.0,0.0,0.0,False,G,756.0,P,1,849.0,4657,False
4658_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,823.0,0.0,1821.0,1508.0,False,D,147.0,S,0,4152.0,4658,True
4658_02,Europa,False,TRAPPIST-1e,38.0,False,0.0,93.0,0.0,0.0,7303.0,False,D,147.0,S,0,7396.0,4658,True
4659_01,Earth,False,TRAPPIST-1e,24.0,False,703.0,0.0,0.0,0.0,0.0,False,F,876.0,S,1,703.0,4659,False
4661_01,Earth,False,TRAPPIST-1e,30.0,False,77.0,2325.0,5.0,117.0,1.0,True,F,948.0,P,1,2525.0,4661,True
4661_02,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,1,0.0,4661,True
4661_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,757.0,P,1,0.0,4661,True
4661_04,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,1,0.0,4661,True
4661_05,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,3.0,3434.0,0.0,False,F,948.0,P,1,3437.0,4661,True
4661_06,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,1,0.0,4661,True
4661_07,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,1,0.0,4661,True
4662_01,Europa,False,TRAPPIST-1e,32.0,False,45.0,985.0,0.0,0.0,6803.0,False,C,148.0,P,0,7833.0,4662,True
4662_02,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,148.0,P,0,0.0,4662,True
4662_03,Europa,False,TRAPPIST-1e,46.0,False,0.0,3856.0,0.0,1.0,312.0,True,C,199.52671139971142,S,0,4169.0,4662,True
4663_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4663_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4663_03,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4663_04,Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4663_05,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4663_06,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,1,0.0,4663,True
4664_01,Earth,False,TRAPPIST-1e,38.0,False,182.0,776.0,3.0,33.0,0.0,False,E,303.0,S,0,994.0,4664,False
4665_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,758.0,P,1,0.0,4665,False
4667_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,587.3105137640138,P,1,0.0,4667,False
4668_01,Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S,0,0.0,4668,True
4668_02,Europa,True,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S,0,0.0,4668,True
4672_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,G,759.0,P,1,0.0,4672,False
4673_01,Earth,False,TRAPPIST-1e,19.0,False,35.0,2.0,481.0,121.0,0.0,False,F,950.0,P,1,639.0,4673,False
4676_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,1677.0,65.0,62.0,True,G,760.0,P,1,1804.0,4676,False
4677_01,Europa,False,55 Cancri e,30.0,False,0.0,4066.0,0.0,544.0,1272.0,False,C,150.0,P,0,5882.0,4677,False
4678_01,Earth,False,TRAPPIST-1e,38.0,False,183.0,203.0,0.0,110.0,374.0,False,F,951.0,P,1,870.0,4678,False
4679_01,Europa,False,TRAPPIST-1e,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,True,C,181.0,S,0,7670.0,4679,False
4680_01,Mars,False,TRAPPIST-1e,17.0,False,0.0,0.0,38.0,0.0,2.0,False,D,155.0,P,0,40.0,4680,True
4680_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P,1,0.0,4680,True
4680_03,Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P,1,0.0,4680,True
4680_04,Mars,False,TRAPPIST-1e,37.0,False,1144.0,4.0,34.0,0.0,0.0,False,D,155.0,P,0,1182.0,4680,True
4684_01,Mars,False,TRAPPIST-1e,50.0,False,225.0,0.0,796.0,107.0,0.0,True,F,878.0,S,1,1128.0,4684,False
4686_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,172.0,615.0,0.0,0.0,True,G,768.0,S,1,787.0,4686,False
4689_01,Europa,False,TRAPPIST-1e,28.0,True,0.0,3119.0,0.0,1404.0,366.0,True,C,182.0,S,0,4889.0,4689,False
4690_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,156.0,P,0,0.0,4690,True
4690_02,Europa,False,TRAPPIST-1e,27.0,False,14327.0,1487.0,0.0,1.0,0.0,False,C,221.7257814166827,S,0,15815.0,4690,True
4691_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,7.0,0.0,749.0,0.0,False,G,769.0,S,1,756.0,4691,False
4693_01,Europa,False,TRAPPIST-1e,29.0,True,0.0,920.0,0.0,2052.0,3687.0,False,B,186.0,S,0,6659.0,4693,True
4693_02,Europa,True,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,186.0,S,0,0.0,4693,True
4694_01,Earth,False,55 Cancri e,27.0,False,0.0,630.0,0.0,71.0,0.0,True,F,881.0,S,1,701.0,4694,False
4695_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S,1,0.0,4695,True
4695_02,Mars,False,TRAPPIST-1e,21.0,False,3148.0,0.0,1.0,0.0,0.0,False,F,882.0,S,1,3149.0,4695,True
4695_03,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S,1,0.0,4695,True
4696_01,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,883.0,S,1,0.0,4696,False
4699_01,Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,False,F,955.0,P,1,0.0,4699,False
4704_01,Europa,False,55 Cancri e,30.0,False,818.0,44.0,2.0,2956.0,2311.0,False,D,156.0,P,0,6131.0,4704,False
4706_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,G,762.0,P,1,0.0,4706,True
4706_02,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,G,762.0,P,1,0.0,4706,True
4708_01,Mars,False,TRAPPIST-1e,26.0,False,0.0,25.0,13.0,11.0,998.0,False,E,304.0,S,0,1047.0,4708,False
4709_01,Earth,False,55 Cancri e,38.0,False,2614.0,0.0,103.0,0.0,0.0,False,F,957.0,P,1,2717.0,4709,False
4710_01,Mars,False,TRAPPIST-1e,22.0,False,130.0,15.0,2454.0,0.0,0.0,True,F,958.0,P,1,2599.0,4710,True
4710_02,Mars,False,TRAPPIST-1e,32.5,False,179.0,0.0,1805.0,131.0,0.0,False,E,293.0,P,0,2115.0,4710,True
4711_01,Mars,False,TRAPPIST-1e,65.0,False,1420.0,0.0,84.0,0.0,0.0,False,F,959.0,P,1,1504.0,4711,False
4712_01,Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,True,G,764.0,P,1,0.0,4712,False
4713_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,111.0,39.0,1094.0,False,F,885.0,S,1,1244.0,4713,False
4714_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,765.0,P,1,0.0,4714,False
4717_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,766.0,P,1,0.0,4717,False
4719_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,E,305.0,S,0,0.0,4719,False
4720_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,681.0,51.0,131.0,1.0,True,F,887.0,S,1,864.0,4720,False
4721_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,771.0,S,1,0.0,4721,False
4723_01,Earth,False,55 Cancri e,17.0,False,0.0,262.0,0.0,0.0,502.0,True,F,888.0,S,1,764.0,4723,True
4723_02,Earth,False,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,False,F,888.0,S,1,1068.0,4723,True
4725_01,Earth,False,55 Cancri e,27.0,False,866.0,0.0,0.0,0.0,23.0,False,G,767.0,P,1,889.0,4725,False
4726_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1910.0,0.0,1777.0,0.0,True,C,187.0,S,0,3687.0,4726,True
4726_02,Europa,False,55 Cancri e,26.0,False,0.0,3452.0,0.0,4.0,1960.0,True,C,187.0,S,0,5416.0,4726,True
4726_03,Europa,False,TRAPPIST-1e,20.0,False,0.0,3.0,0.0,1271.0,2630.0,True,C,187.0,S,0,3904.0,4726,True
4726_04,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,187.0,S,0,0.0,4726,True
4726_05,Europa,False,TRAPPIST-1e,37.0,False,8.0,21.0,0.0,56.0,2167.0,True,C,187.0,S,0,2252.0,4726,True
4728_01,Mars,False,TRAPPIST-1e,23.0,False,706.0,0.0,0.0,0.0,583.0,False,F,889.0,S,1,1289.0,4728,True
4728_02,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,F,889.0,S,1,0.0,4728,True
4730_01,Europa,False,TRAPPIST-1e,50.0,False,0.0,1338.0,0.0,40.0,6178.0,False,B,158.0,P,0,7556.0,4730,False
4732_01,Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,0,0.0,4732,True
4732_02,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,0,0.0,4732,True
4732_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,0,0.0,4732,True
4733_01,Earth,False,TRAPPIST-1e,20.0,False,962.0,0.0,4581.0,105.0,0.0,True,E,294.0,P,0,5648.0,4733,False
4738_01,Mars,False,TRAPPIST-1e,30.0,False,531.0,807.0,35.0,200.0,0.0,False,F,893.0,S,1,1573.0,4738,True
4738_02,Mars,False,TRAPPIST-1e,29.0,False,574.0,0.0,4940.0,1831.0,2.0,False,F,893.0,S,1,7347.0,4738,True
4739_01,Earth,False,TRAPPIST-1e,22.0,False,37.0,3.0,0.0,305.0,581.0,True,G,773.0,S,1,926.0,4739,False
4741_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,1,0.0,4741,True
4741_02,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,1,0.0,4741,True
4741_03,Mars,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,1,0.0,4741,True
4743_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,4504.0,0.0,13.0,302.0,True,E,306.0,S,0,4819.0,4743,False
4744_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,48.0,2067.0,3.0,6.0,True,C,152.0,P,0,2124.0,4744,True
4744_02,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,C,152.0,P,0,0.0,4744,True
4746_01,Earth,False,TRAPPIST-1e,34.45,False,282.0,8.0,337.0,0.0,0.0,False,G,775.0,S,1,627.0,4746,False
4748_01,Mars,False,TRAPPIST-1e,53.0,False,204.0,142.0,380.0,38.0,1.0,False,D,149.0,S,0,765.0,4748,False
4750_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,False,A,57.0,S,0,2174.0,4750,True
4750_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,1382.0,0.0,1795.0,588.0,False,A,57.0,S,0,3765.0,4750,True
4752_01,Mars,False,PSO J318.5-22,56.0,False,233.0,0.0,1356.0,0.0,171.0,False,F,964.0,P,1,1760.0,4752,False
4753_01,Mars,False,TRAPPIST-1e,36.0,False,850.0,0.0,454.0,0.0,0.0,False,F,895.0,S,1,1304.0,4753,False
4754_01,Earth,False,55 Cancri e,30.0,False,25.0,245.0,198.0,2.0,321.0,False,E,307.0,S,0,791.0,4754,False
4755_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,965.0,P,1,0.0,4755,False
4756_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S,0,0.0,4756,True
4756_02,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S,0,0.0,4756,True
4757_01,Earth,False,TRAPPIST-1e,24.0,False,185.0,0.0,476.0,1810.0,53.0,False,F,896.0,S,1,2524.0,4757,False
4758_01,Earth,False,TRAPPIST-1e,44.0,False,248.0,0.0,0.0,0.0,623.0,False,F,966.0,P,1,871.0,4758,False
4759_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,3.0,23.0,693.0,0.0,False,F,897.0,S,1,719.0,4759,False
4762_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,968.0,P,1,0.0,4762,False
4763_01,Mars,False,TRAPPIST-1e,29.0,False,298.0,0.0,888.0,5.0,0.0,True,F,969.0,P,1,1191.0,4763,False
4764_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,True,E,308.0,S,0,846.0,4764,False
4769_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,776.0,S,1,0.0,4769,False
